Survey Number,WIN,Alias,Date,Year,Month,Site #,SiteName,Repetition #,Site Length (ft),Stream Width (ft),Total Pool Length (ft),Discharge (cu ft/sec),Time Fished,Fish Number,Species Code,Total Length,szClass,Weight,Wild/Stocked,Stage,Sex,Mark Applied,Mark Present,Fingerling  Efficiency (%),Yearling Efficiency (%),Older Efficiency (%),GP Remarks,NYTME,NYTMN,Species Code,Number of Fish,Min Length (mm),Max Length (mm)
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,576,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,601,328,67,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,602,328,79,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,617,328,75,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,574,328,59,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,569,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,611,328,70,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,554,328,84,80,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,629,326,39,30,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,563,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,570,328,61,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,577,328,70,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,581,328,62,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,606,328,58,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,592,328,55,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,578,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,619,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,621,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,618,328,66,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,604,328,59,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,557,328,71,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,608,328,72,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,590,328,65,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,597,328,75,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,573,328,59,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,623,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,626,326,52,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,603,328,53,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,568,328,61,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,598,328,62,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,555,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,596,328,60,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,559,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,566,328,62,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,582,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,613,328,63,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,595,328,71,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,587,328,61,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,593,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,625,328,55,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,615,328,76,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,609,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,620,328,58,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,567,328,64,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,588,328,60,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,624,328,55,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,616,328,82,80,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,610,328,71,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,579,328,65,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,564,328,58,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,560,328,60,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,591,328,68,60,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,556,328,58,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,580,328,71,70,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,8/13/19,2019,8,03,Balls,1,984,180,,630,0.33,562,328,50,50,,Wild,Young of year,,,,76,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,883,328,61,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,872,328,73,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,875,328,76,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,860,328,64,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,913,326,64,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,849,328,64,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,907,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,887,328,78,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,888,328,91,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,850,328,67,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,866,328,76,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,851,328,65,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,903,328,76,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,914,326,61,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,911,326,72,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,869,328,76,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,861,328,73,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,877,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,864,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,868,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,859,328,80,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,878,328,75,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,900,328,73,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,912,326,65,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,874,328,68,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,889,328,73,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,853,328,71,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,896,328,71,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,899,328,79,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,890,328,69,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,880,328,84,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,885,328,92,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,863,328,91,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,898,328,68,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,901,328,75,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,886,328,96,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,892,328,79,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,910,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,893,328,72,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,894,328,83,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,865,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,908,328,68,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,895,328,88,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,906,328,81,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,876,328,79,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,905,328,76,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,856,328,65,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,909,328,69,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,852,328,72,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,891,328,60,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,904,328,91,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,855,328,69,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,879,328,56,50,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,882,328,64,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,871,328,79,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,857,328,73,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,870,328,61,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,858,328,75,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,897,328,72,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,862,328,69,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,854,328,74,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,884,328,90,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,902,328,67,60,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,881,328,72,70,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,867,328,91,90,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,9/16/19,2019,9,03,Balls,1,984,180,,847,0.43,873,328,80,80,,Wild,Young of year,,,,80,,,shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1098,326,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1096,326,102,100,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1080,328,100,100,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1093,328,83,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1043,328,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1060,328,87,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1052,328,90,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1082,328,95,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1056,328,80,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1071,328,76,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1083,328,116,110,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1048,328,74,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1063,328,83,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1095,328,150,150,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1079,328,88,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1069,328,87,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1099,326,78,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1058,328,89,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1050,328,68,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1089,328,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1067,328,93,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1100,326,55,50,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1086,328,81,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1084,328,98,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1057,328,75,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1091,328,78,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
419013,D-71,West Branch Delaware River,10/24/19,2019,10,03,Balls,1,984,180,,370,0.3,1073,328,104,100,,Wild,Young of year,,,,75,,,Shocked river right bank.,472537,4646379,,,,
